/home/wangsh/DBALwithImgData-main/main.py:10: DeprecationWarning: Please use `gaussian_filter1d` from the `scipy.ndimage` namespace, the `scipy.ndimage.filters` namespace is deprecated.
  from scipy.ndimage.filters import gaussian_filter1d
Using device: cuda:0
Dataset is unwei_ASL_MNIST
DataLoader :  <load_data.LoadASLData object at 0x148b167c6dc0>
test Accuracy after query 5: 0.3558
Val Accuracy after query 10: 0.4900
test Accuracy after query 10: 0.4522
Val Accuracy after query 15: 0.6400
test Accuracy after query 15: 0.5108
Val Accuracy after query 20: 0.7000
test Accuracy after query 20: 0.5730
Val Accuracy after query 25: 0.7400
test Accuracy after query 25: 0.6420
Val Accuracy after query 30: 0.8500
test Accuracy after query 30: 0.6902
Val Accuracy after query 35: 0.8700
test Accuracy after query 35: 0.7262
Val Accuracy after query 40: 0.9000
test Accuracy after query 40: 0.7596
Val Accuracy after query 45: 0.9200
test Accuracy after query 45: 0.7726
Val Accuracy after query 50: 0.9300
test Accuracy after query 50: 0.8432
Val Accuracy after query 55: 0.9600
test Accuracy after query 55: 0.8338
Val Accuracy after query 60: 0.9700
test Accuracy after query 60: 0.8464
Val Accuracy after query 65: 0.9900
test Accuracy after query 65: 0.8724
Val Accuracy after query 70: 0.9900
test Accuracy after query 70: 0.8810
Val Accuracy after query 75: 0.9900
test Accuracy after query 75: 0.8908
Val Accuracy after query 80: 1.0000
test Accuracy after query 80: 0.9224
Val Accuracy after query 85: 1.0000
test Accuracy after query 85: 0.9188
Val Accuracy after query 90: 1.0000
test Accuracy after query 90: 0.9186
Val Accuracy after query 95: 1.0000
test Accuracy after query 95: 0.9008
Val Accuracy after query 100: 1.0000
test Accuracy after query 100: 0.9102
Val Accuracy after query 105: 1.0000
test Accuracy after query 105: 0.9232
Val Accuracy after query 110: 1.0000
test Accuracy after query 110: 0.9248
Val Accuracy after query 115: 1.0000
test Accuracy after query 115: 0.9196
Val Accuracy after query 120: 1.0000
test Accuracy after query 120: 0.9278
Val Accuracy after query 125: 1.0000
test Accuracy after query 125: 0.9272
Val Accuracy after query 130: 1.0000
test Accuracy after query 130: 0.9282
Val Accuracy after query 135: 1.0000
test Accuracy after query 135: 0.9284
Val Accuracy after query 140: 1.0000
test Accuracy after query 140: 0.9360
Val Accuracy after query 145: 1.0000
test Accuracy after query 145: 0.9404
Val Accuracy after query 150: 1.0000
test Accuracy after query 150: 0.9296
********** Test Accuracy per experiment: 0.9296 **********
********** Experiment 3 (var_ratios-MC_dropout=True): 0:27:2 **********
Average Test score for var_ratios-MC_dropout=True: 0.9320666666666666
Saved: result_npy/var_ratios-MC_dropout=Trueunwei_ASL_MNIST.npy

---------- Start mean_std-MC_dropout=True training! ----------
********** Experiment Iterations: 1/3 **********
X_init.shape:  (48, 1, 28, 28)
y_init.shape:  (48,)
Val Accuracy after query 5: 0.4300
test Accuracy after query 5: 0.3342
Val Accuracy after query 10: 0.4900
test Accuracy after query 10: 0.4430
Val Accuracy after query 15: 0.5500
test Accuracy after query 15: 0.5442
Val Accuracy after query 20: 0.6200
test Accuracy after query 20: 0.5930
Val Accuracy after query 25: 0.6800
test Accuracy after query 25: 0.6186
Val Accuracy after query 30: 0.7300
test Accuracy after query 30: 0.6996
Val Accuracy after query 35: 0.8600
test Accuracy after query 35: 0.6968
Val Accuracy after query 40: 0.8600
test Accuracy after query 40: 0.7378
Val Accuracy after query 45: 0.9000
test Accuracy after query 45: 0.7610
Val Accuracy after query 50: 0.9100
test Accuracy after query 50: 0.7624
Val Accuracy after query 55: 0.9000
test Accuracy after query 55: 0.8150
Val Accuracy after query 60: 0.9400
test Accuracy after query 60: 0.8186
Val Accuracy after query 65: 0.9700
test Accuracy after query 65: 0.8426
Val Accuracy after query 70: 0.9900
test Accuracy after query 70: 0.8734
Val Accuracy after query 75: 0.9900
test Accuracy after query 75: 0.8912
Val Accuracy after query 80: 1.0000
test Accuracy after query 80: 0.8922
Val Accuracy after query 85: 1.0000
test Accuracy after query 85: 0.8792
Val Accuracy after query 90: 1.0000
test Accuracy after query 90: 0.9038
Val Accuracy after query 95: 1.0000
test Accuracy after query 95: 0.9094
Val Accuracy after query 100: 1.0000
test Accuracy after query 100: 0.9254
Val Accuracy after query 105: 1.0000
test Accuracy after query 105: 0.9120
Val Accuracy after query 110: 1.0000
test Accuracy after query 110: 0.9194
Val Accuracy after query 115: 1.0000
test Accuracy after query 115: 0.9250
Val Accuracy after query 120: 1.0000
test Accuracy after query 120: 0.9252
Val Accuracy after query 125: 1.0000
test Accuracy after query 125: 0.9230
Val Accuracy after query 130: 1.0000
test Accuracy after query 130: 0.9340
Val Accuracy after query 135: 1.0000
test Accuracy after query 135: 0.9174
Val Accuracy after query 140: 1.0000
test Accuracy after query 140: 0.9180
Val Accuracy after query 145: 1.0000
test Accuracy after query 145: 0.9296
Val Accuracy after query 150: 1.0000
test Accuracy after query 150: 0.9178
********** Test Accuracy per experiment: 0.9178 **********
********** Experiment 1 (mean_std-MC_dropout=True): 0:26:49 **********
********** Experiment Iterations: 2/3 **********
X_init.shape:  (48, 1, 28, 28)
y_init.shape:  (48,)
Val Accuracy after query 5: 0.3400
test Accuracy after query 5: 0.3376
Val Accuracy after query 10: 0.4500
test Accuracy after query 10: 0.4374
Val Accuracy after query 15: 0.5500
test Accuracy after query 15: 0.5258
Val Accuracy after query 20: 0.6800
test Accuracy after query 20: 0.5900
Val Accuracy after query 25: 0.7500
test Accuracy after query 25: 0.6570
Val Accuracy after query 30: 0.8000
test Accuracy after query 30: 0.6656
Val Accuracy after query 35: 0.8200
test Accuracy after query 35: 0.7060
Val Accuracy after query 40: 0.8600
test Accuracy after query 40: 0.7454
Val Accuracy after query 45: 0.8700
test Accuracy after query 45: 0.7926
Val Accuracy after query 50: 0.8900
test Accuracy after query 50: 0.7904
Val Accuracy after query 55: 0.9200
test Accuracy after query 55: 0.8168
Val Accuracy after query 60: 0.9200
test Accuracy after query 60: 0.8262
Val Accuracy after query 65: 0.9500
test Accuracy after query 65: 0.8528
Val Accuracy after query 70: 0.9400
test Accuracy after query 70: 0.8826
Val Accuracy after query 75: 0.9600
test Accuracy after query 75: 0.8950
Val Accuracy after query 80: 1.0000
test Accuracy after query 80: 0.8972
Val Accuracy after query 85: 0.9900
test Accuracy after query 85: 0.8952
Val Accuracy after query 90: 1.0000
test Accuracy after query 90: 0.9108
Val Accuracy after query 95: 1.0000
test Accuracy after query 95: 0.9122
Val Accuracy after query 100: 1.0000
test Accuracy after query 100: 0.9130
Val Accuracy after query 105: 1.0000
test Accuracy after query 105: 0.9250
Val Accuracy after query 110: 1.0000
test Accuracy after query 110: 0.9330
Val Accuracy after query 115: 1.0000
test Accuracy after query 115: 0.9318
Val Accuracy after query 120: 1.0000
test Accuracy after query 120: 0.9206
Val Accuracy after query 125: 1.0000
test Accuracy after query 125: 0.9306
Val Accuracy after query 130: 1.0000
test Accuracy after query 130: 0.9342
Val Accuracy after query 135: 1.0000
test Accuracy after query 135: 0.9310
Val Accuracy after query 140: 1.0000
test Accuracy after query 140: 0.9382
Val Accuracy after query 145: 1.0000
test Accuracy after query 145: 0.9294
Val Accuracy after query 150: 1.0000
test Accuracy after query 150: 0.9380
********** Test Accuracy per experiment: 0.938 **********
********** Experiment 2 (mean_std-MC_dropout=True): 0:26:49 **********
********** Experiment Iterations: 3/3 **********
X_init.shape:  (48, 1, 28, 28)
y_init.shape:  (48,)
Val Accuracy after query 5: 0.3900
test Accuracy after query 5: 0.3394
Val Accuracy after query 10: 0.4900
test Accuracy after query 10: 0.4310
Val Accuracy after query 15: 0.5800
test Accuracy after query 15: 0.4902
Val Accuracy after query 20: 0.6500
test Accuracy after query 20: 0.5508
Val Accuracy after query 25: 0.7000
test Accuracy after query 25: 0.6020
Val Accuracy after query 30: 0.7600
test Accuracy after query 30: 0.6778
Val Accuracy after query 35: 0.8000
test Accuracy after query 35: 0.7012
Val Accuracy after query 40: 0.8800
test Accuracy after query 40: 0.7668
Val Accuracy after query 45: 0.8500
test Accuracy after query 45: 0.7932
Val Accuracy after query 50: 0.8800
test Accuracy after query 50: 0.8334
Val Accuracy after query 55: 0.9200
test Accuracy after query 55: 0.8480
Val Accuracy after query 60: 0.9600
test Accuracy after query 60: 0.8438
Val Accuracy after query 65: 0.9700
test Accuracy after query 65: 0.8830
Val Accuracy after query 70: 0.9700
test Accuracy after query 70: 0.8972
Val Accuracy after query 75: 1.0000
test Accuracy after query 75: 0.9114
Val Accuracy after query 80: 0.9900
test Accuracy after query 80: 0.9200
Val Accuracy after query 85: 1.0000
test Accuracy after query 85: 0.9066
Val Accuracy after query 90: 1.0000
test Accuracy after query 90: 0.9204
Val Accuracy after query 95: 1.0000
test Accuracy after query 95: 0.9156
Val Accuracy after query 100: 1.0000
test Accuracy after query 100: 0.9196
Val Accuracy after query 105: 1.0000
test Accuracy after query 105: 0.9232
Val Accuracy after query 110: 1.0000
test Accuracy after query 110: 0.9208
Val Accuracy after query 115: 1.0000
test Accuracy after query 115: 0.9258
Val Accuracy after query 120: 1.0000
test Accuracy after query 120: 0.9176
Val Accuracy after query 125: 1.0000
test Accuracy after query 125: 0.9260
Val Accuracy after query 130: 1.0000
test Accuracy after query 130: 0.9252
Val Accuracy after query 135: 1.0000
test Accuracy after query 135: 0.9330
Val Accuracy after query 140: 1.0000
test Accuracy after query 140: 0.9280
Val Accuracy after query 145: 1.0000
test Accuracy after query 145: 0.9302
Val Accuracy after query 150: 1.0000
test Accuracy after query 150: 0.9284
********** Test Accuracy per experiment: 0.9284 **********
********** Experiment 3 (mean_std-MC_dropout=True): 0:26:47 **********
Average Test score for mean_std-MC_dropout=True: 0.9280666666666666
Saved: result_npy/mean_std-MC_dropout=Trueunwei_ASL_MNIST.npy
--------------- Done Training! ---------------
/home/wangsh/DBALwithImgData-main/main.py:60: UserWarning: Matplotlib is currently using agg, which is a non-GUI backend, so cannot show the figure.
  plt.show()
